user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
6047,1,56,7,1,205,64,0.47,2,9,0,0
6048,0,52,5,3,297,63,0.1,1,0,1,0
6049,2,44,6,0,242,96,0.32,0,0,1,0
6050,1,29,7,0,121,8,0.12,0,0,1,0
6051,2,44,3,2,48,72,0.51,0,0,1,0
6052,0,21,4,2,136,20,0.55,2,0,1,1
6053,2,43,2,2,257,62,0.51,2,0,1,0
6054,2,34,1,2,256,46,0.06,1,0,1,0
6055,2,18,4,2,132,38,0.35,2,0,1,0
6056,2,35,3,2,126,17,0.45,2,0,1,0
6057,1,58,6,1,67,78,0.15,1,44,0,0
6058,0,35,3,1,80,77,0.52,0,26,0,0
6059,2,47,2,1,26,42,0.35,1,30,0,1
6060,1,18,1,1,17,94,0.52,0,45,0,0
6061,2,19,1,2,149,55,0.43,1,0,1,0
6062,2,28,0,2,247,13,0.18,0,0,1,0
6063,0,25,6,2,12,40,0.06,1,0,1,0
6064,1,26,1,1,244,73,0.32,1,45,0,1
6065,2,39,7,3,41,92,0.44,2,0,1,0
6066,0,32,1,3,32,90,0.53,0,0,1,0
6067,2,18,1,2,263,73,0.45,0,0,1,0
6068,2,50,2,1,85,7,0.47,1,49,0,1
6069,2,29,0,2,88,6,0.3,0,0,1,1
6070,0,54,2,0,264,67,0.27,1,0,1,0
6071,2,51,5,2,151,86,0.34,0,0,1,1
6072,2,40,6,1,58,78,0.21,0,42,0,0
6073,1,48,3,1,128,5,0.29,1,47,0,1
6074,2,37,0,1,75,13,0.18,0,36,0,0
6075,2,40,1,0,80,46,0.39,0,0,1,0
6076,1,23,1,2,298,23,0.29,0,0,1,0
6077,2,37,4,2,101,26,0.25,2,0,1,0
6078,2,20,6,0,281,37,0.41,1,0,1,0
6079,2,43,6,2,292,19,0.32,1,0,1,1
6080,2,27,7,3,50,89,0.02,2,0,1,0
6081,2,24,0,2,287,70,0.37,1,0,1,0
6082,2,36,7,0,248,92,0.39,0,0,1,0
6083,2,23,3,0,273,37,0.32,1,0,1,1
6084,0,31,4,1,88,91,0.48,2,9,0,0
6085,2,46,3,3,70,98,0.21,2,0,1,1
6086,0,40,4,3,265,31,0.54,2,0,1,0
6087,1,57,7,3,188,92,0.1,1,0,1,0
6088,2,59,7,1,15,42,0.49,0,6,0,1
6089,1,42,7,1,199,44,0.19,1,44,0,0
6090,0,56,0,0,80,56,0.4,2,0,1,1
6091,1,53,3,2,266,4,0.17,0,0,1,0
6092,1,59,4,2,37,39,0.15,2,0,1,0
6093,2,41,0,3,69,77,0.1,0,0,1,1
6094,2,31,3,1,290,51,0.38,1,33,0,1
6095,1,41,0,3,25,52,0.33,1,0,1,0
6096,1,23,5,3,37,59,0.28,0,0,1,1
6097,0,54,1,0,180,74,0.2,2,0,1,0
6098,1,26,1,0,53,61,0.14,1,0,1,1
6099,2,48,0,0,91,85,0.02,2,0,1,1
6100,1,49,7,1,211,56,0.03,2,34,0,1
6101,2,22,0,1,139,65,0.57,0,11,0,1
6102,2,33,2,1,42,63,0.53,1,48,0,0
6103,0,18,0,3,200,31,0.49,0,0,1,0
6104,0,57,5,2,261,5,0.52,0,0,1,0
6105,2,46,6,3,65,88,0.43,1,0,1,0
6106,0,34,2,3,103,15,0.39,0,0,1,1
6107,0,38,1,1,105,28,0.45,0,40,0,0
6108,2,50,5,2,253,92,0.23,2,0,1,0
6109,1,21,0,2,33,30,0.58,1,0,1,0
6110,2,16,7,1,239,36,0.17,2,13,0,0
6111,1,54,2,2,179,85,0.13,2,0,1,1
6112,2,28,1,1,123,71,0.43,2,31,0,0
6113,1,30,5,1,287,60,0.15,2,36,0,1
6114,2,16,4,3,255,63,0.07,2,0,1,0
6115,0,23,0,3,230,3,0.41,1,0,1,1
6116,2,56,2,1,40,29,0.37,0,44,0,1
6117,1,55,1,0,130,81,0.31,2,0,1,0
6118,0,23,3,3,175,87,0.02,0,0,1,0
6119,1,38,3,3,10,23,0.57,0,0,1,0
6120,1,17,4,3,294,97,0.18,2,0,1,0
6121,1,42,1,0,132,62,0.44,1,0,1,0
6122,1,19,5,1,251,96,0.11,0,40,0,1
6123,1,40,2,3,168,64,0.19,2,0,1,0
6124,0,22,3,1,283,33,0.51,0,18,0,1
6125,1,56,6,0,194,57,0.41,0,0,1,0
6126,0,18,6,3,263,39,0.35,1,0,1,0
6127,2,17,6,0,184,20,0.47,0,0,1,0
6128,0,32,1,1,111,94,0.29,0,20,0,0
6129,1,49,7,1,230,78,0.06,0,39,0,0
6130,1,34,2,3,204,11,0.03,1,0,1,0
6131,2,18,2,3,284,71,0.05,2,0,1,1
6132,0,41,0,1,201,47,0.04,2,49,0,0
6133,0,26,2,3,67,7,0.02,2,0,1,0
6134,2,34,2,2,293,33,0.35,0,0,1,0
6135,0,22,4,2,98,37,0.39,0,0,1,0
6136,2,49,1,0,112,71,0.19,0,0,1,0
6137,2,30,4,2,229,27,0.09,2,0,1,1
6138,2,40,6,3,67,41,0.53,1,0,1,0
6139,1,46,7,0,53,76,0.39,2,0,1,0
6140,0,37,5,2,169,37,0.38,0,0,1,1
6141,2,34,1,3,55,79,0.24,0,0,1,1
6142,0,22,3,3,298,5,0.31,2,0,1,0
6143,0,36,1,3,127,17,0.1,0,0,1,0
6144,0,35,7,2,208,55,0.29,1,0,1,0
6145,2,55,6,3,103,43,0.55,0,0,1,0
6146,1,45,4,3,133,54,0.3,1,0,1,0
6147,0,32,7,0,284,39,0.44,1,0,1,1
6148,2,43,1,0,156,89,0.59,2,0,1,1
6149,2,52,4,1,273,15,0.09,2,20,0,0
6150,1,17,0,1,48,10,0.24,0,22,0,0
6151,0,50,7,0,75,73,0.39,1,0,1,1
6152,2,21,4,3,187,88,0.3,0,0,1,0
6153,0,36,0,3,296,75,0.37,2,0,1,1
6154,1,48,1,0,40,69,0.38,2,0,1,1
6155,1,28,1,0,123,73,0.59,1,0,1,0
6156,2,26,6,0,247,49,0.46,0,0,1,0
6157,0,36,0,2,174,42,0.16,0,0,1,0
6158,1,52,1,1,112,84,0.48,1,23,0,1
6159,1,37,7,2,25,1,0.28,1,0,1,0
6160,1,26,2,0,193,89,0.55,1,0,1,0
6161,2,20,4,2,183,30,0.3,2,0,1,0
6162,1,53,1,1,127,86,0.44,0,20,0,0
6163,1,21,5,3,289,93,0.39,0,0,1,1
6164,2,52,2,1,262,84,0.36,2,40,0,1
6165,1,54,2,1,192,77,0.45,2,38,0,0
6166,2,49,4,3,22,55,0.58,2,0,1,1
6167,1,33,4,2,195,33,0.0,1,0,1,0
6168,1,47,1,3,238,3,0.15,0,0,1,0
6169,0,58,7,3,36,86,0.34,0,0,1,0
6170,1,43,7,1,255,61,0.09,0,49,0,0
6171,2,40,1,1,219,98,0.34,1,27,0,0
6172,2,42,7,2,81,68,0.23,2,0,1,1
6173,0,27,6,3,76,34,0.18,0,0,1,0
6174,0,49,5,0,263,43,0.52,0,0,1,0
6175,0,40,6,3,73,15,0.04,0,0,1,0
6176,2,17,1,3,249,72,0.22,1,0,1,1
6177,1,16,0,2,182,52,0.45,0,0,1,0
6178,2,48,7,3,193,74,0.46,0,0,1,0
6179,0,39,0,3,179,93,0.15,1,0,1,0
6180,2,33,5,2,40,51,0.29,0,0,1,0
6181,0,50,0,3,82,45,0.15,2,0,1,0
6182,0,38,2,2,278,86,0.55,0,0,1,1
6183,1,23,3,3,197,71,0.11,0,0,1,1
6184,0,21,6,2,153,41,0.41,0,0,1,1
6185,2,33,3,1,127,33,0.09,2,48,0,0
6186,1,32,5,2,12,96,0.47,2,0,1,1
6187,0,46,3,3,164,92,0.1,1,0,1,0
6188,2,34,2,2,113,92,0.34,1,0,1,1
6189,2,16,4,0,72,62,0.32,1,0,1,0
6190,2,31,0,1,135,83,0.04,1,33,0,0
6191,2,38,2,2,135,12,0.04,2,0,1,0
6192,1,54,6,0,189,20,0.09,1,0,1,0
6193,1,30,3,2,57,24,0.31,0,0,1,0
6194,2,50,1,3,167,3,0.25,0,0,1,0
6195,0,42,2,0,13,28,0.26,2,0,1,0
6196,1,38,7,2,172,11,0.32,1,0,1,0
6197,2,25,7,1,296,69,0.52,1,12,0,1
6198,1,42,7,3,73,16,0.2,0,0,1,0
6199,0,43,0,2,231,49,0.56,1,0,1,0
6200,1,52,3,2,161,7,0.46,2,0,1,1
6201,1,37,5,0,79,27,0.13,2,0,1,0
6202,2,29,5,3,66,89,0.14,0,0,1,0
6203,0,52,6,3,180,86,0.13,2,0,1,0
6204,0,45,4,3,214,9,0.18,1,0,1,0
6205,0,17,2,1,115,8,0.2,1,42,0,0
6206,1,52,1,3,204,58,0.11,2,0,1,0
6207,0,53,4,0,32,54,0.29,0,0,1,0
6208,0,49,0,0,173,5,0.39,2,0,1,0
6209,1,50,3,1,269,52,0.17,2,8,0,0
6210,0,50,6,3,281,40,0.31,2,0,1,0
6211,2,48,4,3,226,45,0.44,2,0,1,0
6212,0,24,0,1,165,71,0.22,2,33,0,0
6213,1,44,5,1,155,97,0.2,1,34,0,0
6214,2,38,1,3,161,66,0.52,2,0,1,1
6215,2,30,6,1,15,24,0.0,1,38,0,0
6216,2,19,2,1,288,1,0.19,0,47,0,0
6217,1,24,6,0,16,27,0.1,0,0,1,1
6218,0,53,6,1,101,64,0.35,1,20,0,0
6219,1,46,6,2,100,46,0.56,0,0,1,0
6220,0,56,3,0,50,5,0.58,2,0,1,0
6221,2,50,1,1,97,74,0.32,2,29,0,0
6222,0,40,7,0,49,1,0.47,2,0,1,1
6223,0,36,6,3,211,44,0.54,2,0,1,1
6224,2,20,5,2,60,15,0.49,2,0,1,0
6225,2,18,1,2,23,39,0.22,1,0,1,1
6226,2,20,0,3,140,48,0.45,2,0,1,0
6227,1,53,2,0,211,60,0.46,2,0,1,1
6228,2,29,4,0,119,90,0.42,0,0,1,0
6229,2,52,1,2,117,83,0.56,2,0,1,1
6230,1,23,4,2,215,42,0.33,2,0,1,0
6231,0,41,3,3,66,3,0.55,2,0,1,0
6232,1,31,7,1,17,97,0.07,2,30,0,0
6233,1,23,4,0,219,79,0.28,2,0,1,0
6234,0,45,7,1,246,6,0.22,2,45,0,1
6235,1,38,5,1,30,64,0.04,1,42,0,0
6236,2,44,2,0,141,72,0.17,1,0,1,0
6237,2,51,1,1,42,22,0.43,0,39,0,0
6238,1,20,3,2,188,32,0.48,1,0,1,0
6239,0,46,6,2,56,96,0.58,0,0,1,0
6240,1,21,1,1,93,99,0.1,0,22,0,0
6241,1,19,4,3,89,74,0.33,1,0,1,0
6242,0,36,7,0,133,6,0.59,1,0,1,0
6243,0,41,5,1,201,54,0.55,1,35,0,1
6244,2,29,7,0,279,6,0.46,2,0,1,0
6245,2,46,2,0,101,13,0.08,1,0,1,0
6246,0,59,7,0,259,59,0.05,0,0,1,0
6247,1,29,1,3,181,28,0.28,1,0,1,1
6248,0,47,2,2,158,36,0.53,2,0,1,0
6249,2,41,5,3,236,9,0.08,0,0,1,1
6250,2,50,1,0,235,3,0.55,2,0,1,1
6251,0,16,2,2,32,68,0.44,1,0,1,0
6252,2,38,5,1,45,97,0.56,1,13,0,0
6253,0,56,5,3,20,55,0.38,1,0,1,1
6254,2,19,4,2,11,41,0.05,1,0,1,0
6255,2,57,7,2,33,48,0.48,2,0,1,0
6256,2,27,1,3,213,98,0.15,2,0,1,0
6257,0,40,3,2,262,64,0.15,1,0,1,1
6258,0,32,3,3,80,85,0.34,1,0,1,0
6259,0,16,6,3,68,51,0.43,2,0,1,0
6260,0,34,3,3,102,56,0.12,2,0,1,0
6261,0,17,7,3,298,37,0.22,0,0,1,1
6262,0,45,6,2,192,85,0.05,0,0,1,0
6263,1,52,5,0,174,18,0.53,1,0,1,0
6264,0,22,6,1,273,35,0.16,2,36,0,0
6265,1,38,5,0,277,90,0.26,0,0,1,0
6266,2,44,7,3,204,72,0.34,2,0,1,0
6267,1,59,1,3,23,14,0.47,0,0,1,0
6268,0,52,2,2,273,61,0.49,0,0,1,0
6269,2,54,7,0,109,32,0.54,2,0,1,0
6270,1,40,4,3,57,56,0.06,1,0,1,0
6271,1,55,1,3,294,96,0.14,2,0,1,0
6272,0,20,2,1,88,83,0.55,1,32,0,1
6273,0,51,1,2,274,70,0.44,0,0,1,0
6274,2,32,2,3,41,47,0.48,2,0,1,1
6275,0,47,1,0,108,69,0.04,2,0,1,1
6276,2,27,3,1,139,80,0.23,2,39,0,0
6277,2,18,5,1,123,81,0.34,2,28,0,0
6278,1,30,6,2,164,69,0.19,0,0,1,0
6279,1,33,7,3,28,59,0.31,1,0,1,0
6280,2,53,6,0,289,10,0.39,0,0,1,0
6281,0,42,1,1,195,29,0.43,1,40,0,0
6282,0,50,7,1,170,64,0.01,1,25,0,0
6283,0,30,2,1,103,35,0.38,2,33,0,1
6284,0,38,6,1,87,14,0.38,1,18,0,0
6285,2,50,1,0,36,21,0.03,2,0,1,1
6286,2,20,2,0,172,70,0.19,0,0,1,0
6287,1,18,5,1,245,95,0.54,1,17,0,0
6288,0,48,0,2,240,26,0.32,0,0,1,1
6289,0,51,3,0,32,25,0.49,2,0,1,0
6290,0,57,6,2,294,54,0.58,1,0,1,0
6291,2,32,5,3,217,77,0.34,2,0,1,0
6292,0,26,1,0,82,46,0.45,2,0,1,0
6293,2,46,5,0,196,77,0.51,1,0,1,0
6294,1,41,4,3,177,25,0.42,2,0,1,1
6295,2,27,4,2,223,39,0.17,2,0,1,0
6296,0,30,5,2,272,46,0.27,0,0,1,0
6297,2,31,1,2,11,4,0.5,1,0,1,0
6298,1,20,0,3,10,76,0.49,0,0,1,0
6299,2,45,3,1,154,88,0.23,1,44,0,0
6300,2,37,1,1,145,82,0.13,2,42,0,0
6301,1,55,3,3,239,66,0.1,2,0,1,0
6302,1,29,2,3,217,93,0.52,0,0,1,1
6303,2,41,4,0,297,2,0.3,0,0,1,0
6304,1,54,1,2,257,87,0.28,1,0,1,0
6305,2,45,3,3,203,58,0.32,2,0,1,1
6306,0,26,7,3,143,9,0.23,2,0,1,0
6307,1,53,4,1,256,60,0.06,0,35,0,1
6308,0,45,4,1,294,43,0.51,2,27,0,0
6309,2,42,7,0,270,77,0.25,2,0,1,0
6310,2,18,7,0,194,4,0.5,1,0,1,1
6311,1,52,1,2,195,76,0.15,0,0,1,0
6312,2,45,1,0,113,62,0.11,0,0,1,0
6313,1,18,7,1,230,42,0.26,1,28,0,0
6314,1,25,7,0,238,25,0.13,2,0,1,0
6315,0,50,4,1,181,2,0.12,2,20,0,0
6316,1,55,2,1,65,69,0.47,0,49,0,1
6317,1,37,2,2,149,52,0.48,2,0,1,0
6318,0,42,2,0,197,86,0.35,0,0,1,0
6319,0,17,2,1,214,78,0.58,0,43,0,0
6320,2,35,0,2,207,33,0.29,2,0,1,1
6321,1,39,7,0,245,16,0.5,0,0,1,0
6322,0,31,5,2,111,11,0.28,0,0,1,1
6323,1,57,1,1,269,97,0.08,0,15,0,0
6324,1,52,7,2,299,56,0.56,2,0,1,0
6325,2,31,2,2,65,54,0.23,0,0,1,0
6326,0,20,2,1,219,76,0.32,1,44,0,0
6327,0,57,1,1,103,83,0.17,1,21,0,1
6328,2,33,3,2,285,65,0.49,1,0,1,0
6329,2,54,2,1,19,62,0.34,0,39,0,0
6330,1,51,0,2,160,10,0.31,0,0,1,0
6331,0,54,2,3,228,53,0.54,0,0,1,0
6332,1,49,5,0,48,43,0.46,0,0,1,0
6333,0,28,0,3,155,74,0.53,2,0,1,0
6334,0,38,3,1,294,63,0.21,1,35,0,0
6335,2,34,1,0,69,40,0.29,1,0,1,0
6336,2,24,5,3,175,51,0.15,2,0,1,1
6337,2,57,4,0,154,98,0.56,1,0,1,0
6338,2,45,4,2,89,51,0.58,1,0,1,0
6339,2,41,6,3,176,81,0.41,2,0,1,0
6340,2,37,4,1,106,38,0.58,2,7,0,0
6341,1,25,0,0,45,42,0.17,2,0,1,0
6342,2,24,3,3,241,75,0.25,2,0,1,1
6343,2,27,7,2,134,86,0.25,2,0,1,0
6344,2,58,0,2,146,31,0.46,0,0,1,1
6345,1,39,2,2,74,63,0.4,2,0,1,0
6346,1,32,4,0,123,52,0.13,1,0,1,0
6347,2,26,1,3,267,40,0.45,1,0,1,0
6348,1,20,2,2,196,77,0.27,1,0,1,0
6349,0,18,4,1,95,37,0.24,1,7,0,1
6350,0,56,7,1,33,24,0.44,1,33,0,1
6351,1,47,7,1,281,5,0.5,0,39,0,1
6352,1,18,2,2,34,44,0.15,1,0,1,1
6353,2,42,4,2,104,27,0.34,2,0,1,0
6354,2,51,3,0,238,35,0.12,0,0,1,0
6355,1,23,3,2,246,24,0.28,0,0,1,1
6356,2,39,7,1,229,41,0.13,2,34,0,0
6357,0,17,1,2,272,96,0.24,0,0,1,0
6358,1,42,1,3,107,76,0.22,1,0,1,0
6359,2,42,6,0,57,97,0.09,2,0,1,0
6360,2,27,0,2,81,52,0.5,1,0,1,0
6361,1,57,6,0,24,35,0.3,1,0,1,0
6362,1,18,5,1,195,95,0.06,0,6,0,0
6363,2,55,2,0,21,71,0.3,1,0,1,0
6364,2,43,0,0,155,58,0.27,0,0,1,0
6365,0,36,7,2,180,78,0.28,1,0,1,0
6366,2,35,0,0,55,86,0.19,2,0,1,1
6367,0,57,5,0,31,12,0.54,2,0,1,0
6368,2,51,5,0,63,63,0.34,2,0,1,1
6369,1,56,2,0,292,90,0.1,1,0,1,0
6370,2,28,1,1,159,71,0.44,1,25,0,1
6371,1,59,2,0,128,50,0.56,0,0,1,1
6372,2,36,4,2,246,4,0.57,0,0,1,0
6373,1,59,0,1,20,98,0.37,1,42,0,0
6374,1,53,1,2,110,53,0.48,2,0,1,0
6375,1,57,5,0,295,7,0.44,0,0,1,0
6376,0,24,1,2,27,50,0.56,1,0,1,0
6377,0,38,4,1,101,47,0.06,1,39,0,1
6378,1,53,3,1,96,60,0.5,2,25,0,0
6379,1,37,6,0,270,37,0.18,2,0,1,0
6380,0,26,6,2,60,14,0.13,0,0,1,0
6381,2,31,1,1,110,34,0.06,0,49,0,0
6382,2,38,6,0,129,50,0.59,1,0,1,0
6383,1,33,7,3,112,17,0.15,2,0,1,0
6384,0,55,5,3,102,63,0.24,1,0,1,0
6385,1,30,5,2,192,73,0.31,1,0,1,1
6386,1,43,3,2,299,97,0.06,0,0,1,0
6387,0,26,3,1,80,73,0.4,1,5,0,0
6388,1,57,4,2,213,89,0.12,1,0,1,1
6389,2,28,1,2,189,93,0.46,2,0,1,1
6390,0,32,4,2,167,26,0.06,1,0,1,1
6391,2,56,4,3,18,41,0.33,0,0,1,0
6392,2,18,1,1,255,33,0.55,2,45,0,0
6393,0,47,1,1,88,87,0.56,2,24,0,0
6394,0,35,4,3,68,78,0.59,2,0,1,0
6395,1,47,3,2,46,54,0.2,0,0,1,1
6396,0,42,5,1,284,70,0.52,2,33,0,0
6397,2,44,7,3,118,3,0.25,0,0,1,0
6398,2,48,3,2,72,26,0.55,2,0,1,1
6399,1,48,2,1,278,34,0.09,1,13,0,1
6400,2,49,5,0,173,98,0.19,1,0,1,1
6401,1,47,0,0,295,60,0.12,2,0,1,0
6402,2,58,7,0,251,82,0.18,0,0,1,0
6403,1,20,2,0,138,6,0.44,2,0,1,0
6404,1,47,6,1,119,24,0.47,0,14,0,0
6405,0,44,0,2,43,82,0.48,1,0,1,1
6406,2,34,3,1,152,22,0.04,2,14,0,0
6407,2,24,6,3,75,29,0.26,1,0,1,0
6408,0,21,3,2,108,93,0.24,2,0,1,0
6409,0,21,7,0,126,96,0.02,1,0,1,0
6410,1,55,5,0,160,81,0.42,1,0,1,1
6411,1,30,0,1,26,15,0.59,1,27,0,0
6412,1,41,1,3,64,88,0.33,2,0,1,1
6413,2,31,3,3,299,52,0.21,0,0,1,0
6414,0,26,6,1,94,34,0.12,2,15,0,1
6415,1,17,2,0,191,24,0.02,2,0,1,0
6416,0,49,3,0,133,38,0.33,0,0,1,0
6417,1,51,3,0,92,58,0.0,0,0,1,0
6418,1,32,7,1,28,11,0.19,1,41,0,0
6419,2,57,3,2,22,2,0.18,2,0,1,0
6420,0,59,5,2,146,70,0.58,0,0,1,0
6421,2,53,7,0,201,19,0.15,2,0,1,0
6422,1,57,1,3,211,7,0.6,2,0,1,0
6423,1,54,6,1,185,20,0.02,2,24,0,0
6424,2,21,6,3,61,13,0.6,0,0,1,0
6425,0,31,0,2,56,19,0.47,2,0,1,1
6426,0,28,3,0,225,73,0.35,1,0,1,1
6427,2,46,6,1,126,98,0.03,2,9,0,0
6428,0,23,7,1,203,32,0.35,0,48,0,0
6429,0,47,5,1,114,86,0.16,1,20,0,0
6430,2,38,1,1,279,83,0.55,1,18,0,0
6431,0,45,0,2,83,40,0.52,2,0,1,0
6432,0,49,0,0,55,12,0.21,2,0,1,0
6433,1,43,4,1,205,12,0.08,2,26,0,1
6434,2,45,0,3,93,96,0.5,1,0,1,0
6435,0,57,1,1,247,32,0.32,0,36,0,1
6436,2,17,7,1,23,75,0.16,1,46,0,0
6437,2,46,0,1,68,92,0.43,0,34,0,1
6438,2,59,7,2,137,33,0.0,1,0,1,0
6439,1,29,4,0,31,32,0.09,2,0,1,0
6440,1,51,7,1,30,46,0.34,2,28,0,0
6441,1,32,2,1,62,43,0.01,0,47,0,0
6442,2,21,0,3,143,6,0.36,2,0,1,0
6443,0,39,1,1,112,35,0.56,1,16,0,0
6444,2,52,3,0,98,35,0.23,1,0,1,0
6445,2,25,3,0,81,99,0.39,1,0,1,0
6446,2,46,3,3,165,87,0.57,0,0,1,0
6447,0,31,5,0,151,93,0.08,2,0,1,0
6448,1,45,4,0,123,97,0.02,1,0,1,0
6449,2,29,7,1,216,86,0.53,2,28,0,1
6450,0,20,2,3,293,17,0.2,2,0,1,1
6451,2,36,1,2,262,90,0.39,0,0,1,1
6452,1,38,0,1,196,83,0.03,0,31,0,0
6453,0,41,6,0,190,24,0.5,1,0,1,0
6454,2,50,0,3,266,49,0.35,0,0,1,0
6455,2,19,2,2,200,34,0.14,2,0,1,1
6456,2,54,4,1,60,46,0.52,0,25,0,1
6457,2,46,6,1,154,38,0.25,2,6,0,0
6458,0,30,7,0,91,47,0.33,1,0,1,0
6459,1,16,6,1,104,99,0.11,1,11,0,0
6460,2,33,7,0,217,16,0.39,1,0,1,0
6461,2,47,5,3,187,99,0.48,2,0,1,0
6462,1,38,3,0,98,7,0.55,0,0,1,1
6463,2,43,3,0,188,85,0.22,2,0,1,1
6464,0,33,4,1,244,57,0.42,0,28,0,1
6465,0,49,3,1,164,84,0.05,1,7,0,0
6466,0,50,0,0,295,61,0.1,0,0,1,0
6467,2,55,2,1,220,13,0.26,1,21,0,1
6468,1,48,3,1,46,58,0.57,2,21,0,1
6469,1,51,5,0,127,59,0.21,2,0,1,0
6470,2,23,0,0,270,72,0.21,2,0,1,1
6471,1,47,2,1,151,88,0.44,2,31,0,0
6472,0,42,3,1,122,17,0.4,2,24,0,0
6473,0,23,0,3,170,17,0.14,0,0,1,0
6474,0,42,0,3,294,79,0.45,1,0,1,0
6475,0,28,1,1,29,72,0.34,0,41,0,0
6476,1,33,4,3,77,56,0.34,2,0,1,0
6477,1,20,1,0,10,1,0.56,1,0,1,0
6478,0,47,2,1,34,14,0.44,0,34,0,0
6479,1,35,5,2,172,25,0.42,2,0,1,1
6480,1,35,5,3,78,8,0.05,1,0,1,1
6481,1,54,5,0,297,53,0.34,2,0,1,1
6482,1,47,6,1,18,22,0.59,1,43,0,0
6483,2,49,2,0,75,81,0.57,1,0,1,1
6484,0,44,5,1,75,21,0.17,1,19,0,0
6485,2,21,5,2,82,73,0.26,1,0,1,1
6486,0,44,0,0,89,80,0.32,2,0,1,0
6487,2,49,2,0,242,93,0.29,1,0,1,0
6488,2,30,2,3,50,29,0.16,1,0,1,0
6489,0,48,0,1,168,25,0.19,2,38,0,0
6490,2,38,5,0,217,38,0.34,0,0,1,0
6491,0,48,1,3,254,16,0.45,1,0,1,0
6492,0,44,5,3,190,36,0.27,2,0,1,0
6493,0,26,5,0,123,19,0.13,2,0,1,1
6494,1,34,1,0,47,58,0.59,2,0,1,1
6495,0,41,6,2,194,82,0.17,2,0,1,0
6496,1,44,3,0,67,66,0.53,1,0,1,0
6497,1,40,0,1,296,41,0.23,0,13,0,0
6498,0,51,3,2,118,80,0.23,2,0,1,0
6499,2,48,6,0,284,97,0.15,0,0,1,0
6500,0,56,5,3,245,10,0.5,2,0,1,0
6501,0,43,3,2,149,37,0.26,0,0,1,1
6502,2,47,2,0,281,31,0.19,1,0,1,0
6503,1,36,1,0,265,69,0.16,0,0,1,0
6504,1,27,3,3,56,31,0.16,0,0,1,0
6505,1,53,4,3,43,89,0.53,0,0,1,0
6506,0,27,3,3,220,93,0.34,1,0,1,0
6507,0,39,0,0,53,39,0.01,2,0,1,0
6508,1,39,4,0,146,32,0.41,1,0,1,0
6509,0,53,4,1,12,90,0.09,1,39,0,0
6510,2,18,6,0,256,17,0.1,0,0,1,1
6511,2,20,7,1,290,44,0.05,2,20,0,0
6512,2,20,7,1,123,80,0.33,2,22,0,0
6513,0,40,3,1,174,12,0.2,0,15,0,1
6514,0,18,4,0,64,41,0.54,0,0,1,0
6515,2,37,6,2,185,65,0.19,2,0,1,0
6516,2,31,2,2,85,92,0.18,0,0,1,0
6517,1,18,4,2,255,75,0.57,1,0,1,0
6518,0,48,5,0,162,24,0.15,0,0,1,0
6519,0,37,1,0,262,53,0.55,0,0,1,0
6520,2,21,5,2,230,46,0.44,1,0,1,0
6521,2,38,1,0,294,33,0.07,0,0,1,0
6522,0,18,5,1,146,85,0.51,0,19,0,0
6523,2,43,4,1,105,66,0.48,0,36,0,0
6524,2,51,3,2,147,77,0.09,2,0,1,0
6525,1,22,1,0,275,18,0.12,0,0,1,0
6526,0,43,0,3,299,39,0.12,0,0,1,0
6527,1,33,3,0,220,81,0.16,1,0,1,0
6528,1,54,1,3,272,98,0.58,2,0,1,0
6529,0,20,5,3,264,80,0.3,2,0,1,1
6530,0,18,1,1,54,38,0.56,1,30,0,0
6531,2,26,1,1,23,87,0.11,1,27,0,0
6532,2,30,1,3,43,43,0.08,2,0,1,0
6533,1,22,1,2,169,28,0.4,1,0,1,1
6534,1,24,2,1,52,21,0.52,1,5,0,0
6535,0,48,2,0,189,92,0.23,2,0,1,0
6536,1,31,7,2,14,92,0.31,0,0,1,0
6537,1,23,7,2,51,63,0.15,2,0,1,0
6538,1,33,1,3,41,22,0.55,0,0,1,1
6539,1,38,7,0,98,19,0.42,1,0,1,0
6540,0,35,3,2,94,33,0.54,1,0,1,1
6541,1,23,2,3,261,60,0.4,0,0,1,0
6542,1,19,1,2,180,40,0.32,2,0,1,0
6543,2,26,1,0,178,53,0.52,1,0,1,0
6544,2,50,0,3,31,39,0.58,1,0,1,1
6545,2,25,3,0,299,99,0.3,0,0,1,0
6546,0,41,1,2,240,58,0.14,0,0,1,1
6547,1,42,2,0,233,45,0.02,0,0,1,0
6548,0,53,4,1,95,88,0.31,1,13,0,0
6549,2,34,0,3,155,21,0.35,1,0,1,1
6550,2,56,4,0,65,68,0.05,2,0,1,1
6551,2,31,6,1,160,35,0.52,0,8,0,0
6552,0,40,7,3,129,29,0.12,2,0,1,0
6553,2,20,0,3,290,46,0.4,0,0,1,0
6554,2,53,5,1,49,70,0.11,0,24,0,0
6555,2,21,1,0,51,86,0.03,2,0,1,0
6556,1,30,7,1,81,30,0.35,2,42,0,0
6557,2,45,3,2,124,5,0.18,0,0,1,1
6558,2,18,0,0,200,75,0.26,2,0,1,1
6559,2,48,4,0,70,70,0.06,0,0,1,0
6560,1,52,4,3,99,41,0.49,2,0,1,1
6561,0,28,2,0,202,44,0.1,2,0,1,0
6562,2,18,5,2,105,82,0.37,0,0,1,0
